osm_id,type,name,shop,amenity,brand,addr.street,addr.housenumber,addr.city,addr.postcode,lon,lat
270213695,cafe,Tim Hortons,NA,cafe,Tim Hortons,Baseline Road,1384,NA,NA,-75.7378311958717,45.36177110021826
270427766,convenience,Constance Bay General Store,convenience,NA,NA,Constance Bay Road,115,NA,K0A 3M0,-76.07353443927451,45.48649645477454
275479191,restaurant,Small Street Barbecue Restaurant,NA,restaurant,NA,Bank Street,1792,NA,NA,-75.66462303383193,45.37230134251728
275479192,cafe,Cafe El-Hara,NA,cafe,NA,Bank Street,1818,NA,NA,-75.66424731353695,45.37146260050687
275506589,fast_food,A&W,NA,fast_food,A&W,Hawthorne Road,3228,NA,NA,-75.6020941502053,45.381519999079714
275523459,cafe,Tim Hortons,NA,cafe,Tim Hortons,St-Laurent Boulevard,1802,NA,NA,-75.62703031522591,45.40367005634189
275523462,fast_food,McDonald's,NA,fast_food,McDonald's,St-Laurent Boulevard,1795,NA,NA,-75.62526635769417,45.40434722198676
275527292,convenience,Snack Express,convenience,NA,NA,Industrial Avenue,631,NA,NA,-75.64091531920644,45.41128880329512
275694595,pub,The Barley Mow Pub,NA,pub,NA,Carp Road,1160,NA,NA,-75.94035374497838,45.268199812523896
278067917,fast_food,Taco Lot,NA,fast_food,NA,NA,NA,NA,NA,-75.69824908762033,45.417026833984046
283644074,fast_food,Subway,NA,fast_food,Subway,Strandherd Drive,3141,NA,K2J 5N1,-75.71883291223229,45.27500830257469
286939622,fast_food,Wendy's,NA,fast_food,Wendy's,Merivale Road,1595,NA,NA,-75.73312644005644,45.35153651387054
286940851,restaurant,Ng's Cuisine,NA,restaurant,NA,Merivale Road,1499,NA,K2E 5P3,-75.73655370584405,45.358164897345
287531451,cafe,Tim Hortons,NA,cafe,Tim Hortons,Alta Vista Drive,1583,NA,NA,-75.65776935537387,45.408083128411526
288961787,fast_food,Harvey's,NA,fast_food,Harvey's,Carling Avenue,2150,NA,K2A 1H1,-75.76911239030251,45.37042903024645
289073111,fast_food,Cozmos Souvlaki,NA,fast_food,NA,Greenbank Road,196,NA,NA,-75.77999425160344,45.32618238838653
292839596,fast_food,KFC,NA,fast_food,KFC,St-Laurent Boulevard,932,NA,NA,-75.64142784141394,45.43088036521645
292964980,convenience,Circle K,convenience,NA,Circle K,Bank Street,1600,NA,NA,-75.66741814879282,45.37749325043991
292975326,convenience,Alsafeer Market,convenience,NA,NA,Bank Street,1656,NA,NA,-75.66694130245327,45.376458052803116
294777461,restaurant,Alirang,NA,restaurant,NA,Merivale Road,1485,NA,K2E 5P3,-75.7354724861223,45.35948837927379
295413533,restaurant,Isabella Pizzeria,NA,restaurant,NA,Isabella Street,118,NA,NA,-75.68823342559956,45.409836677580195
298460056,restaurant,Margarita,NA,restaurant,NA,Bank Street,895,NA,K1S 3W4,-75.68666982611443,45.40066168834873
299394467,supermarket,Farm Boy,supermarket,NA,Farm Boy,St. Joseph Boulevard,3035,NA,NA,-75.51326860793816,45.477734045058824
300543261,fast_food,Burger King,NA,fast_food,Burger King,Montréal Road,199,NA,NA,-75.66384949992064,45.435416499391586
300577496,fast_food,McDonald's,NA,fast_food,McDonald's,Bronson Avenue,670,NA,NA,-75.70117442967539,45.40293484429176
300674931,fast_food,Popeyes,NA,fast_food,Popeyes,Bank Street,690,NA,NA,-75.69006749648129,45.40523200227017
301178640,convenience,Super Stop,convenience,NA,NA,Rideau Street,292,NA,K1N 5Y5,-75.68519845576168,45.42867935335678
302923620,fast_food,Pizza Pizza,NA,fast_food,Pizza Pizza,St. Joseph Boulevard,2369,NA,NA,-75.5301741102646,45.469052035928414
303066892,fast_food,Burger King,NA,fast_food,Burger King,Clyde Avenue,1356,NA,NA,-75.7410256962086,45.36271565384973
303066995,convenience,Quickie,convenience,NA,NA,Clyde Avenue,1366,NA,NA,-75.74083011146207,45.36218231249428
303112639,convenience,Petro-Canada,convenience,NA,Petro-Canada,Fallowfield Road,3320,NA,K2J 4P5,-75.73173290650698,45.297692648504444
303113273,restaurant,The Jolly Taxpayer,NA,restaurant,NA,Woodroffe Avenue,3050,NA,K2J 4G3,-75.72447092430016,45.28444161944123
304469710,fast_food,McDonald's,NA,fast_food,McDonald's,St. Joseph Boulevard,2643,NA,NA,-75.52426666612136,45.471694729088
305078217,cafe,Patterson Creek Bistro,NA,cafe,NA,NA,NA,NA,NA,-75.6824931022496,45.40809372678878
305655247,pub,Newfoundland Pub,NA,pub,NA,Montréal Road,940,NA,NA,-75.62793488108085,45.44664401474093
305655362,restaurant,Dragon Dining Lounge,NA,restaurant,NA,Montréal Road,971,NA,K1K 0S6,-75.62707163496971,45.44748845500752
305804533,fast_food,Harvey's,NA,fast_food,Harvey's,Montréal Road,660,NA,NA,-75.63973085368416,45.44303975716276
305804889,restaurant,Host Indian Cuisine,NA,restaurant,NA,Montréal Road,622,NA,NA,-75.64172652278977,45.44241343927999
305805011,restaurant,Swiss Chalet,NA,restaurant,Swiss Chalet,Montréal Road,540,NA,NA,-75.64544595812232,45.440889274096406
305815020,convenience,NA,convenience,NA,NA,Baseline Road,1432,NA,NA,-75.73900662710773,45.36124841954114
306190134,fast_food,McDonald's,NA,fast_food,McDonald's,Montréal Road,594,NA,NA,-75.64350795090014,45.44185494976745
306190318,cafe,Tim Hortons,NA,cafe,Tim Hortons,Montréal Road,585,NA,NA,-75.64477535504798,45.442250331839404
307096811,cafe,Morning Owl,NA,cafe,NA,Woodward Drive,1621,NA,NA,-75.74798401312282,45.37484521831078
307235093,supermarket,Cedars & Co. Food Market,supermarket,NA,NA,Bank Street,1255,NA,NA,-75.67988044441444,45.39100544483068
307235243,convenience,Quickie,convenience,NA,NA,Bank Street,1166,NA,NA,-75.68255436752499,45.39242623161467
310454236,restaurant,Signatures,NA,restaurant,NA,Laurier Avenue East,453,NA,K1N 6R4,-75.67470776612878,45.42917200798362
312688856,convenience,Shell Select,convenience,NA,Shell Select,Tenth Line Road,1993,NA,NA,-75.48754969906717,45.46170229883604
312879791,restaurant,Mamma Teresa,NA,restaurant,NA,Somerset Street West,298,NA,NA,-75.69395515282389,45.416093898886665
313463589,convenience,Shell Select,convenience,NA,Shell Select,St-Laurent Boulevard,2232,NA,NA,-75.61841460495151,45.38905136455231
314798810,cafe,Equator Coffee,NA,cafe,NA,Churchill Avenue North,412,NA,NA,-75.75375655849692,45.39170080701401
315013624,pub,Finnigans Pub,NA,pub,NA,Montréal Road,347,NA,NA,-75.65629463854147,45.4381864777252
315539777,fast_food,My Favorite Chinese Food,NA,fast_food,NA,St. Joseph Boulevard,2297,NA,NA,-75.53264550194253,45.46803559882116
315539803,restaurant,Mumbai Masala Grill,NA,restaurant,NA,St. Joseph Boulevard,2181,NA,NA,-75.53383126056511,45.46748830031806
315560681,restaurant,Greely Hot Pizzeria,NA,restaurant,NA,Meadow Drive,1341,NA,K4P 1N3,-75.56215828535467,45.265356579171865
315560794,convenience,Greely Convenience Store,convenience,NA,NA,Meadow Drive,1341,NA,K4P 1N3,-75.56219204963936,45.26544375107207
316851253,convenience,Ainee's Convenience Store,convenience,NA,NA,Pleasant Park Road,1016,NA,NA,-75.62240275081504,45.39518300027191
316896902,fast_food,Pizza Power,NA,fast_food,NA,McArthur Avenue,181,NA,NA,-75.66237590766842,45.43140875055573
319811085,cafe,Tim Hortons,vacant,cafe,Tim Hortons,St. Patrick Street,360,NA,NA,-75.68914446232898,45.43206839557024
319963370,restaurant,Shifa Restaurant,NA,restaurant,NA,Cobden Road,1115,NA,NA,-75.77787497066197,45.35279499031235
320898322,restaurant,Brother Wu,NA,restaurant,NA,St-Laurent Boulevard,1060,NA,NA,-75.63943087733159,45.42683197751841
320898350,restaurant,Boston Pizza,NA,restaurant,Boston Pizza,St-Laurent Boulevard,1055,NA,K1K 3B1,-75.63841239612006,45.42704210230324
320912246,fast_food,Harvey's,NA,fast_food,Harvey's,Baseline Road,1220,NA,NA,-75.73212343044645,45.364424323808684
321072596,restaurant,Golden Bowl,NA,restaurant,NA,Cyrville Road,1598,NA,NA,-75.61056947384863,45.41805741144227
321903569,convenience,Circle K,convenience,NA,Circle K,McArthur Avenue,313,NA,NA,-75.65503250039949,45.43192860023917
322817753,restaurant,EVOO Greek Kitchen,NA,restaurant,NA,Preston Street,438,NA,NA,-75.70892427923904,45.39916191216506
323893216,fast_food,Kaheab,NA,fast_food,NA,Montréal Road,973,NA,NA,-75.62673400117195,45.44750366746677
324110984,fast_food,Carp Pizza,NA,fast_food,NA,Donald B. Munro Drive,439,NA,K0A 1L0,-76.0366487993167,45.34442779960124
324322251,restaurant,Happy Lam,NA,restaurant,NA,Bank Street,5469,NA,NA,-75.57111023086519,45.282273046968776
326228802,fast_food,Mary Brown's,NA,fast_food,Mary Brown's,Bank Street,1701,NA,NA,-75.6653279625905,45.37493965265027
329498165,fast_food,Subway,NA,fast_food,Subway,Navaho Drive,2301 B,NA,NA,-75.75559170421941,45.35294045394442
329499168,fast_food,McDonald's,NA,fast_food,McDonald's,Baseline Road,1850,NA,NA,-75.7561316293186,45.3538407462533
329499642,fast_food,Royal Paan,NA,fast_food,NA,Baseline Road,1943,NA,NA,-75.76073128645112,45.35284118696
329505013,greengrocer,HiFresh Foods,greengrocer,NA,NA,Merivale Road,1486,NA,NA,-75.73621280089336,45.35994195089818
329505239,convenience,Shell Select,convenience,NA,Shell Select,NA,NA,NA,NA,-75.73627479669534,45.35421809934217
335167304,convenience,Circle K,convenience,NA,Circle K,Jeanne-d'Arc Boulevard North,6469,NA,NA,-75.53744048893905,45.47932639077656
335825796,convenience,Super Stop,convenience,NA,NA,St-Laurent Boulevard,1007,NA,NA,-75.63900752045659,45.42847666753788
335826307,cafe,Tim Hortons,NA,cafe,Tim Hortons,Donald Street,1239,NA,NA,-75.63981666329927,45.42950229952797
340738466,cafe,Tim Hortons,NA,cafe,Tim Hortons,Trim Road,2020,NA,K4A 0G4,-75.45374087557725,45.46879453296245
346402080,convenience,Corner Store,convenience,NA,NA,Trim Road,1985,NA,K4A 4R7,-75.4540095106396,45.471338803497304
356950752,fast_food,Wendy's,NA,fast_food,Wendy's,Place-d'Orléans Drive,1170,NA,NA,-75.51902160081868,45.475503199297776
357958093,fast_food,Popeyes,NA,fast_food,Popeyes,Innes Road,4471,NA,NA,-75.48684178604938,45.46168106915288
359453178,fast_food,barBurrito,NA,fast_food,NA,Hazeldean Road,5507,NA,NA,-75.9024799108964,45.28964349659267
360055507,fast_food,McDonald's,NA,fast_food,McDonald's,Hazeldean Road,510,NA,NA,-75.89476865448846,45.293431365205244
361647695,pub,Sonny's Bar & Grill,NA,pub,NA,Baxter Road,1119,NA,K2C 1M1,-75.78220039767939,45.350986121592705
361986655,restaurant,Pho Bo Ga 1,NA,restaurant,NA,Lebreton Street North,12,NA,NA,-75.70950148513184,45.40968870423883
362410214,convenience,Circle K,convenience,NA,Circle K,Montréal Road,598,NA,NA,-75.6428772999854,45.44209175050485
362496354,fast_food,1 for 1 Pizza,NA,fast_food,NA,Merivale Road,1012,NA,K1Z 6A5,-75.73356470389584,45.37954494085046
364584303,fast_food,Sandy Pizza,NA,fast_food,NA,Navan Road,3689,NA,K4B 1H9,-75.48907437752564,45.42651684037537
366495994,fast_food,Pizza Pizza,NA,fast_food,Pizza Pizza,Bank Street,1717,NA,NA,-75.66522965454976,45.37473707403968
367711859,convenience,Midori,convenience,NA,NA,Colonial Road,2950,NA,NA,-75.34333829859733,45.442421400145925
368196629,deli,La Bottega Nicastro,deli,NA,NA,George Street,64,NA,NA,-75.69183375436225,45.42683084153709
370464403,restaurant,Social Thai,NA,restaurant,NA,Bank Street,399,Ottawa,K2P 1Y3,-75.69433504990444,45.41331510152619
374560978,cafe,The Loft Board Game Lounge,NA,cafe,NA,Waller Street,14,NA,K1N 9C4,-75.68874390988871,45.42702439656556
376430577,cafe,Starbucks,NA,cafe,Starbucks,Third Avenue,111,NA,NA,-75.68814814349183,45.40326047857485
379128616,fast_food,Soprano's Pizza,NA,fast_food,NA,York Street,167,NA,NA,-75.68927554454055,45.429970875604994
380253018,restaurant,Al's Diner,NA,restaurant,NA,Clyde Avenue North,834,NA,NA,-75.74973800087527,45.37786505038033
384129133,restaurant,Holly's Hot Chicken,NA,restaurant,NA,Armstrong Street,45,NA,NA,-75.7237676870416,45.406130530356016
385066257,cafe,Starbucks,NA,cafe,Starbucks,St-Laurent Boulevard,1910,NA,K1G 1A4,-75.62386863370429,45.39946515381273
386571288,fast_food,Lorenzos's Pizza,NA,fast_food,NA,Queen Mary Street,295,NA,NA,-75.65211280418528,45.42538897031764
387943099,restaurant,Cumberland pizza,NA,restaurant,NA,Nelson Street,152,NA,NA,-75.68452925226951,45.42997680253648
387943902,restaurant,Alirang,NA,restaurant,NA,Nelson Street,134,NA,NA,-75.68494081234502,45.43029031548151
394709218,fast_food,Aladdin,NA,fast_food,NA,St-Laurent Boulevard,1020,NA,NA,-75.63991315115146,45.42775984895243
397006255,cafe,Starbucks,NA,cafe,Starbucks,Greenbank Road,1181,NA,K2J 4Y6,-75.74818783131063,45.27440470260519
397018250,convenience,Super Stop,convenience,NA,NA,Woodroffe Avenue,1431,NA,NA,-75.7562184385607,45.34261981572411
397788980,fast_food,The Burger's Priest,NA,fast_food,NA,Bank Street,1677,NA,NA,-75.66585586659073,45.37614747273003
402363821,restaurant,Mati,NA,restaurant,NA,Preston Street,428,NA,NA,-75.70940000482373,45.4000226258872
406481942,cafe,Bridgehead,NA,cafe,Bridgehead,Carling Avenue,2140,NA,K2A 1H1,-75.7685202992013,45.370749348367895
406524393,pub,Pub 101,NA,pub,NA,York Street,101,NA,NA,-75.69116207277804,45.42917953208186
410941070,fast_food,Dairy Queen,NA,fast_food,Dairy Queen,Marketplace Avenue,50,NA,K2J 5G3,-75.7440408841368,45.26982420819318
410941071,fast_food,Pizza Pizza,NA,fast_food,Pizza Pizza,Marketplace Avenue,50,NA,K2J 5G3,-75.74393421657818,45.26969069384045
410941073,fast_food,Booster Juice,NA,fast_food,Booster Juice,Marketplace Avenue,50,NA,K2J 5G3,-75.74375226371536,45.26976273317939
410963612,convenience,Quickie,convenience,NA,NA,Bell Street North,163,NA,NA,-75.70566128312028,45.40672526564583
421705740,restaurant,Shoeless Joe's,NA,restaurant,NA,Innes Road,4444,NA,NA,-75.48649835331237,45.46086315936608
422898542,fast_food,Mucho Burrito,NA,fast_food,Mucho Burrito,Greenbank Road,3170,NA,K2J 4H9,-75.74605243720825,45.269179356478496
422898544,cafe,Second Cup,NA,cafe,Second Cup,Greenbank Road,3170,NA,K2J 4H7,-75.74611594939597,45.269262947098504
422900008,fast_food,Sushi Shop,NA,fast_food,Sushi Shop,Marketplace Avenue,50,NA,K2J 5G3,-75.74385887037407,45.269896201520005
422903530,convenience,Super Stop,convenience,NA,NA,Fallowfield Road,3766,NA,K2J 1A1,-75.7571952005875,45.28727261100565
422903536,restaurant,Colonnade Pizza,NA,restaurant,NA,Greenbank Road,896,NA,K2J 1S8,-75.75604895569653,45.2857582207997
424999899,bar,The Point,NA,bar,NA,Bayview Drive,346,NA,NA,-76.07702195146376,45.498947248684374
429219055,restaurant,Lone Star Texas Grill,NA,restaurant,NA,Strandherd Drive,4275,NA,K2J 6E5,-75.78146146980663,45.26990270925971
429219056,restaurant,East Side Mario's,NA,restaurant,East Side Mario's,Strandherd Drive,4235,NA,NA,-75.78088269080115,45.26895807460535
429219057,restaurant,Montana's,NA,restaurant,Montana's,Strandherd Drive,4245,NA,NA,-75.78077945385358,45.26919409209531
429408970,convenience,Mulligan's Grocery,convenience,NA,NA,Andrew Street,2321,NA,K0A 2T0,-75.71641172107344,45.132484722067986
432284763,convenience,Canadian Tire Gas+,convenience,NA,NA,Tenth Line Road,1775,NA,NA,-75.49090985233347,45.46736849961373
432284771,cafe,Second Cup,NA,cafe,Second Cup,Tenth Line Road,1777,NA,K1E 3X2,-75.49087190152865,45.466711499292906
436986881,cafe,Second Cup,NA,cafe,Second Cup,Bayshore Drive,100,NA,NA,-75.80710883465576,45.346765414725446
437082149,fast_food,Cinnabon,NA,fast_food,Cinnabon,Bayshore Drive,100,NA,NA,-75.80664389661001,45.34672950310086
437086806,fast_food,Kernels Popcorn,NA,fast_food,Kernels Popcorn,Bayshore Drive,100,NA,NA,-75.8067286593295,45.34743359591592
437086811,cafe,Real Fruit Bubble Tea,NA,cafe,Real Fruit Bubble Tea,NA,NA,NA,NA,-75.80667449235828,45.3473854595021
437086825,fast_food,Crepes and Waffles,NA,fast_food,NA,Bayshore Drive,100,NA,NA,-75.80713591187688,45.347128413751726
437092759,fast_food,Carlo’s Bake Shop,bakery,fast_food,NA,Bayshore Drive,100,NA,NA,-75.80623545174885,45.347680204179106
437092779,fast_food,Akai,NA,fast_food,NA,Bayshore Drive,100,NA,NA,-75.80681444436271,45.34688811017825
442266113,fast_food,McDonald's,NA,fast_food,McDonald's,Bank Street,4782,NA,K1T 3W7,-75.59324330830464,45.31824964125908
445605619,fast_food,Gabriel Pizza,NA,fast_food,Gabriel Pizza,Limebank Road,4452,NA,NA,-75.67131638299718,45.28709022264228
445605693,restaurant,Host India,NA,restaurant,NA,Limebank Road,4456,NA,NA,-75.67263581531843,45.28721183178313
447043296,restaurant,La Fiesta Latina,NA,restaurant,NA,Somerset Street West,565,NA,NA,-75.70275503102857,45.4129492470139
447277008,cafe,Second Cup,NA,cafe,Second Cup,Hunt Club Road,214,NA,K1V 1C1,-75.69211225287162,45.33440467298408
447277014,restaurant,Bambu,NA,restaurant,NA,Riverside Drive,3993,NA,NA,-75.69271543909085,45.33276677050214
447277025,supermarket,T&T Supermarket,supermarket,NA,T&T Supermarket,Hunt Club Road,224,NA,NA,-75.69017807072653,45.33404368983417
447277065,restaurant,Moxie's,NA,restaurant,NA,Riverside Drive,3967,NA,NA,-75.69250065995669,45.33405598783163
447277076,fast_food,St-Hubert Express,NA,fast_food,St-Hubert,Riverside Drive,4010,NA,NA,-75.69404131926683,45.33295336771559
447277088,convenience,Super Stop,convenience,NA,Petro-Canada,Riverside Drive,4000,NA,K1V 2E8,-75.69399656371837,45.333696903595545
447587604,cafe,Tim Hortons,NA,cafe,Tim Hortons,Lancaster Road,2800,NA,NA,-75.60527190104081,45.3941498658336
447587621,convenience,Corner Store,convenience,NA,NA,Hawthorne Road,3199,NA,NA,-75.60149375076432,45.383026374961325
447587645,cafe,Dubai Cafe,NA,cafe,NA,Lancaster Road,2784,NA,NA,-75.60566251247647,45.394899581389716
447587656,restaurant,Little Garden Restaurant,NA,restaurant,NA,Lancaster Road,2786,NA,NA,-75.60548436010997,45.394601512699396
449069356,supermarket,Sobeys,supermarket,NA,Sobeys,Terry Fox Drive,700,NA,NA,-75.89613606718311,45.29222850922919
450801745,cafe,The Beachconers Microcreamery,NA,cafe,NA,Britannia Road,273,NA,K2B 5X3,-75.79605176813686,45.36560796762276
450839128,supermarket,Walmart Supercentre,supermarket,NA,Walmart,Strandherd Drive,3651,NA,K2J 4G8,-75.74078999451699,45.27175829377265
450842105,convenience,J.T. Bradley's,convenience,NA,NA,NA,NA,NA,NA,-75.42530192532351,45.42162629800354
451784424,cafe,Bits 'n Bytes,NA,cafe,NA,NA,NA,NA,NA,-75.75583507577979,45.348296252412965
452570668,convenience,Shell Select,convenience,NA,Shell Select,Carp Road,2145,NA,NA,-75.95540555047695,45.27919766958861
452702781,bar,Chateau Lafayette,NA,bar,NA,York Street,42,NA,K1N 5S6,-75.69321456187586,45.42776964988558
452937089,restaurant,The Grand Pizzeria & Bar,NA,restaurant,NA,George Street,74,NA,NA,-75.69143655497713,45.42709585838944
454071476,fast_food,Chip Stand,NA,fast_food,NA,York Street,35,NA,NA,-75.69380077467478,45.4280347356853
454736262,convenience,Esso,convenience,NA,Esso,Rockdale Road,6175,NA,K0A 3H0,-75.34386319408338,45.340574172682096
457623204,fast_food,Jimmy the Greek,NA,fast_food,Jimmy the Greek,Carling Avenue,2121,NA,NA,-75.76842816364888,45.372712318131626
457623205,fast_food,Thai Express,NA,fast_food,Thai Express,Carling Avenue,2121,NA,NA,-75.76841522566686,45.372764770300996
457623206,fast_food,A&W,NA,fast_food,A&W,Carling Avenue,2121,NA,NA,-75.76837372380281,45.37281799904258
457623207,fast_food,Manchu Wok,NA,fast_food,Manchu Wok,Carling Avenue,2121,NA,NA,-75.76832470218444,45.37284717139348
457623209,fast_food,New York Fries,NA,fast_food,New York Fries,Carling Avenue,2121,NA,NA,-75.76817121746141,45.3728471209359
457623228,fast_food,Kernels Popcorn,NA,fast_food,Kernels Popcorn,Carling Avenue,2121,NA,NA,-75.76936345488438,45.37274766580952
457623300,fast_food,Mr. Pretzels,bakery,fast_food,NA,Carling Avenue,2121,NA,NA,-75.76931174378605,45.372627050362425
457623304,cafe,Second Cup,NA,cafe,Second Cup,Carling Avenue,2121,NA,K2A 1H2,-75.76996229933539,45.372629758665354
457623307,cafe,Tim Hortons,NA,cafe,Tim Hortons,Carling Avenue,2121,NA,NA,-75.77024097088709,45.37265800958163
457623308,fast_food,Subway,NA,fast_food,Subway,Carling Avenue,2121,NA,NA,-75.7703548806064,45.37266919364091
457623312,fast_food,Booster Juice,NA,fast_food,Booster Juice,Carling Avenue,2121,NA,NA,-75.77064823965611,45.37272252371932
457999971,restaurant,Mandarin,NA,restaurant,NA,Tenth Line Road,2055,NA,NA,-75.48613329665481,45.459073458962905
459469005,cafe,Bar Lucy,NA,cafe,NA,York Street,111,NA,K1N 5T4,-75.6908545215392,45.429335652497564
460208901,convenience,Quickie,convenience,NA,NA,Somerset Street East,287,NA,K1N 6V7,-75.67657952660285,45.42377156459384
460242947,fast_food,Thaï Express,NA,fast_food,Thaï Express,West Hunt Club Road,330,NA,K2E 0B7,-75.71560306858314,45.33803776244175
460242948,fast_food,Booster Juice,NA,fast_food,Booster Juice,West Hunt Club Road,324,NA,K2E 0B7,-75.7144768020691,45.338476150091765
460242952,cafe,Tim Hortons,NA,cafe,Tim Hortons,Merivale Road,1857,NA,NA,-75.72391634609848,45.33562611044603
460242953,fast_food,A&W,NA,fast_food,A&W,Merivale Road,1830,NA,NA,-75.72515828952773,45.33568537399576
460242956,restaurant,Boston Pizza,NA,restaurant,Boston Pizza,West Hunt Club Road,521,NA,NA,-75.7252010358373,45.334685433515624
460246044,restaurant,Mexi's,NA,restaurant,NA,West Hunt Club Road,540,NA,NA,-75.72677912418746,45.33318554657044
460246049,restaurant,East Side Mario's,NA,restaurant,East Side Mario's,West Hunt Club Road,526,NA,NA,-75.72573019997118,45.33361166116747
460246050,restaurant,Thi Fusion,NA,restaurant,NA,West Hunt Club Road,500,NA,NA,-75.72429525404004,45.334268718907005
460246058,cafe,Tim Hortons,NA,cafe,Tim Hortons,Merivale Road,1910,NA,NA,-75.72181099382762,45.32945753375744
460395084,bar,Absolute Comedy,NA,bar,NA,Preston Street,412,NA,K1S 4M9,-75.7100285616718,45.40079979812292
460436585,pub,University Bar & Grill,NA,pub,NA,Somerset Street East,196,NA,NA,-75.67988209968921,45.42203874960963
460440193,convenience,C-Store,convenience,NA,NA,Bank Street,512,NA,NA,-75.6926288078129,45.40975201820926
460440197,cafe,Arlington Five,NA,cafe,NA,Arlington Avenue,5,NA,K2P 1C1,-75.69291243729194,45.41013446904313
460440201,pub,Flora Hall Brewing,NA,pub,NA,Flora Street,37,NA,K2P 1A7,-75.69328881162477,45.410849191649895
460440204,fast_food,Subito Sandwich,NA,fast_food,NA,Gladstone Avenue,389,NA,NA,-75.69434311437416,45.41202826806098
460449455,restaurant,Mason-Dixon Kitchen + Bar,NA,restaurant,NA,Preston Street,424,NA,NA,-75.70947256092053,45.400111445403354
460669832,restaurant,Habesha Restaurant,NA,restaurant,NA,Montréal Road,99,NA,NA,-75.66701504951226,45.434153049051595
460956122,restaurant,Atelier,NA,restaurant,NA,Rochester Street,540,NA,K1S 4M1,-75.70656388609596,45.399570101907955
460956127,cafe,Morning Owl,NA,cafe,NA,Rochester Street,538,NA,NA,-75.7065644772188,45.3996413114481
461161249,restaurant,Alice,NA,restaurant,NA,Adeline Street,40,NA,NA,-75.70653519077868,45.39903061192735
463148880,fast_food,Shawarma Palace,NA,fast_food,NA,Rideau Street,464,NA,K1N 6B9,-75.67993118196148,45.43095636867688
464640503,convenience,Mario's Food Centre,convenience,NA,NA,McArthur Avenue,381,NA,NA,-75.65050449842671,45.43230029905098
464640504,convenience,MC Halal Grocery,convenience,NA,NA,McArthur Avenue,379,NA,NA,-75.6505719242074,45.43229542510949
464640505,fast_food,YKO BBQ,NA,fast_food,NA,McArthur Avenue,375,NA,NA,-75.65069929242652,45.43228634998283
465221463,cafe,The Ministry of Coffee and Social Affairs,NA,cafe,NA,Wellington Street West,1013,NA,NA,-75.72375875474484,45.40505484826382
466682492,restaurant,J:unique Kitchen,NA,restaurant,NA,Cooper Street,381,NA,NA,-75.696373015729165,45.41649064044865
466690718,restaurant,D. J. Nels Plus,NA,restaurant,NA,Montréal Road,313,NA,NA,-75.65816413766542,45.437599398223945
466690719,fast_food,Wing's Chinese Food,NA,fast_food,NA,Montréal Road,315,NA,NA,-75.65801175512064,45.43763146495627
466693351,fast_food,Mr. Shawarma,NA,fast_food,NA,Ogilvie Road,2018,NA,NA,-75.60253990331341,45.43724575774547
466704825,supermarket,Loblaws,supermarket,NA,Loblaws,Ogilvie Road,1980,NA,NA,-75.61043477152056,45.433446684747516
467485599,restaurant,Hung Fatt Chinese Food,NA,restaurant,NA,Montréal Road,2108,NA,NA,-75.5924154038717,45.44779987180788
467485601,restaurant,Gabriel Pizza,NA,restaurant,Gabriel Pizza,Montréal Road,2094,NA,NA,-75.59293395615526,45.447428185641556
467487177,restaurant,Ha Noi Pho,NA,restaurant,NA,Innes Road,4312,NA,NA,-75.49324310306291,45.45894587706517
467487178,supermarket,Bulk Barn,supermarket,NA,Bulk Barn,Lanthier Drive,2020,NA,NA,-75.4937202108276,45.45800715761485
468194033,restaurant,Boston Pizza,NA,restaurant,Boston Pizza,Conroy Road,2980,NA,K1G 6C1,-75.6302447423441,45.38276766402997
469453077,cafe,Tim Hortons,NA,cafe,Tim Hortons,Hawthorne Road,3224,NA,NA,-75.60226647043726,45.38179556228737
469683636,convenience,Carp Foodliner,convenience,NA,NA,Carp Road,3744,NA,NA,-76.0359331733071,45.34489079777405
469722747,pub,Marlborough Pub,NA,pub,NA,Roger Stevens Drive,2364,NA,NA,-75.72029188479144,45.12960900074029
469726986,fast_food,Milano,NA,fast_food,NA,Fourth Line Road,6594,NA,K0A 2T0,-75.71696866368407,45.13190626026862
469731369,pub,Riverbend Pub,NA,pub,NA,River Road,3256,NA,NA,-75.63279250738437,45.132861068887536
469754847,fast_food,Far Les's Chip Stand,NA,fast_food,NA,Osgoode Main Street,5657,NA,NA,-75.60182349054364,45.14867222111545
469754889,convenience,Raymonds,convenience,NA,NA,Osgoode Main Street,5566,NA,K0A 2W0,-75.60655618206827,45.14569920639821
469765250,convenience,Pats,convenience,NA,NA,Osgoode Main Street,5531,NA,NA,-75.60872384176832,45.14516507144527
469765284,fast_food,Milano Pizzeria,NA,fast_food,NA,Osgoode Main Street,5516,NA,NA,-75.60939407696392,45.14444123001594
469780517,restaurant,The Swan on the Rideau,NA,restaurant,NA,River Road,2730,NA,K4M 1B4,-75.63054163362439,45.162155827510844
469799095,restaurant,Richmond Gourmet Restaurant,NA,restaurant,NA,McBean Street,3518,NA,NA,-75.83520811789384,45.191137052823564
469799288,pub,Danbys Roadhouse,NA,pub,NA,Perth Street,6127,NA,NA,-75.8391157879133,45.19458852349764
469799296,fast_food,Tony's Chip Wagon,NA,fast_food,NA,Perth Street,6137,NA,NA,-75.83986407568771,45.194127039443025
469799297,convenience,Circle K,convenience,NA,Circle K,Perth Street,6138,NA,NA,-75.83901382153505,45.19385989824654
