osm_id,name,ons_type,type,shop,amenity,brand,addr.street,addr.housenumber,addr.city,addr.postcode,lon,lat
5158087366,Gladstone Lounge,fast_food,cafe,NA,cafe,NA,NA,NA,NA,NA,-75.7052924,45.4070532
5158087367,Suya Palace,restaurant,restaurant,NA,restaurant,NA,NA,NA,NA,NA,-75.7038669,45.4079648
5159729978,Starbucks,fast_food,cafe,NA,cafe,Starbucks,Colonel By Drive,1125,NA,NA,-75.6994825,45.3822517
5159905522,Mad Radish,restaurant,restaurant,NA,restaurant,NA,Bank Street,859,NA,NA,-75.6872576,45.4013352
5160126081,Bistro Boreal,restaurant,restaurant,NA,restaurant,NA,NA,NA,NA,NA,-75.7098869,45.4294947
5160966114,Dépanneur du Coin,convenience,convenience,convenience,NA,NA,NA,NA,NA,NA,-75.5625046,45.5116558
5160966438,Mini Marche,convenience,convenience,convenience,NA,NA,NA,NA,NA,NA,-75.423331,45.5742645
5160966449,Subway,fast_food,fast_food,NA,fast_food,Subway,NA,NA,NA,NA,-75.4163163,45.5860164
5162267624,Metcalfe Variety,convenience,convenience,convenience,NA,NA,Victoria Street,8196,NA,NA,-75.4744278,45.2349589
5163719545,Oasis,fast_food,food_court,NA,food_court,NA,Colonel By Drive,1125,NA,NA,-75.6971049,45.3870979
5178407976,Tim Hortons,fast_food,cafe,NA,cafe,Tim Hortons,Hazeldean Road,6061,NA,NA,-75.9309863,45.2726719
5194249714,Second Cup,fast_food,cafe,NA,cafe,Second Cup,Rue Eddy,22,Gatineau,NA,-75.719666,45.4256591
5204370623,Circle K,convenience,convenience,convenience,NA,Circle K,Elgin Street,160,NA,NA,-75.6942367,45.419511
5204815607,Cafe nostalgica,restaurant,restaurant,NA,restaurant,NA,NA,NA,NA,NA,-75.683922,45.4240305
5204841596,Tim Hortons,fast_food,cafe,NA,cafe,Tim Hortons,Université Private,85,NA,K1N 6N5,-75.683858,45.4226616
5204841597,Bento Sushi,restaurant,restaurant,NA,restaurant,NA,Université Private,65,NA,K1N 6N5,-75.6838916,45.4226641
5215408329,Subway,fast_food,fast_food,NA,fast_food,Subway,Boulevard Saint-Joseph,1030,NA,NA,-75.73754,45.468784
5228464110,A&W,fast_food,fast_food,NA,fast_food,A&W,Montée Paiement,395,NA,NA,-75.6762904,45.4901908
5240421114,Circle K,convenience,convenience,convenience,NA,Circle K,Merivale Road,1584,NA,NA,-75.7335904,45.3501208
5297919950,Megabite Cafe,fast_food,cafe,NA,cafe,NA,NA,NA,NA,NA,-75.9199817,45.3491167
5298489412,B-Café,fast_food,cafe,NA,cafe,NA,Legget Drive,525,NA,NA,-75.9181606,45.3481545
5298589082,Quickie,convenience,convenience,convenience,NA,NA,Boulevard Louise-Campagna,2,NA,NA,-75.7629083,45.430463
5298603557,Little Caesars,fast_food,fast_food,NA,fast_food,Little Caesars,Montréal Road,355,NA,NA,-75.6550714,45.4387191
5302662802,Good Eats,fast_food,cafe,NA,cafe,NA,Bell Street North,207,NA,NA,-75.7052602,45.4058686
5302768450,Mexi's,restaurant,restaurant,NA,restaurant,NA,Centrum Boulevard,250,NA,NA,-75.5102134,45.480197
5362589803,Wes' Chips,fast_food,fast_food,NA,fast_food,NA,NA,198,Arnprior,K7S 3K2,-76.3425511,45.4328659
5363534913,Subway,fast_food,fast_food,NA,fast_food,Subway,NA,NA,NA,NA,-75.6165897,45.5939234
5363534914,Tim Hortons,fast_food,cafe,NA,cafe,Tim Hortons,NA,NA,NA,NA,-75.6167283,45.5951423
5369368927,Happy Goat,fast_food,cafe,NA,cafe,NA,Wilbrod Street,317,NA,NA,-75.6806017,45.4277156
5398462221,St. Martha's Brasserie D'Orleans,restaurant,restaurant,NA,restaurant,NA,St. Joseph Boulevard,3095,NA,NA,-75.5092201,45.4802402
5398499721,Little Jo Berry's Bakery,fast_food,cafe,bakery,cafe,NA,Wellington Street West,1303,NA,NA,-75.7358391,45.3990103
5403715821,nom nom,fast_food,fast_food,NA,fast_food,NA,Montréal Road,2160,NA,NA,-75.5894346,45.4489149
5419261568,Circle K,convenience,convenience,convenience,NA,Circle K,Teron Road,1031,NA,NA,-75.9003648,45.3305716
5423846666,GoGiYa,restaurant,restaurant,NA,restaurant,NA,Bank Street,155,NA,NA,-75.6991952,45.4189055
5424673354,Circle K,convenience,convenience,convenience,NA,Circle K,Arch Street,2213,NA,NA,-75.6303482,45.3895296
5444227823,Hung Pat Grocery,convenience,convenience,convenience,NA,NA,Rochester Street,139,NA,NA,-75.7116826,45.4088482
5444251919,Stars Palace,restaurant,restaurant,NA,restaurant,NA,Montréal Road,161,NA,NA,-75.6648755,45.4349458
5444253028,The Great Canadian Poutinerie,fast_food,fast_food,NA,fast_food,NA,Deschamps Avenue,200,NA,NA,-75.6647879,45.4365605
5444253033,By Grace Food Market,convenience,convenience,convenience,NA,NA,Montréal Road,183,NA,NA,-75.6640968,45.4352401
5445740608,Vietnam Palace,restaurant,restaurant,NA,restaurant,NA,Somerset Street West,819,NA,NA,-75.7112818,45.4093948
5476023963,i Cook Persian Cuisine,restaurant,restaurant,NA,restaurant,NA,Ridgewood Avenue,731,NA,NA,-75.6881867,45.3685357
5489988550,Subway,fast_food,fast_food,NA,fast_food,Subway,NA,NA,NA,NA,-76.3457376,45.4342754
5500119893,Sésame,restaurant,restaurant,NA,restaurant,NA,Boulevard du Plateau,20,NA,NA,-75.7681239,45.4370553
5500119894,Sushi Go,restaurant,restaurant,NA,restaurant,NA,Boulevard du Plateau,20,NA,NA,-75.7682177,45.4370045
5500119895,Subway,fast_food,fast_food,NA,fast_food,Subway,Boulevard du Plateau,20,NA,NA,-75.7683559,45.4368775
5504236489,Subway,fast_food,fast_food,NA,fast_food,Subway,Carling Avenue,3500,NA,NA,-75.8508017,45.3481594
5504236491,Subway,fast_food,fast_food,NA,fast_food,Subway,Hazeldean Road,5577,NA,NA,-75.9060248,45.2887911
5504236497,Subway,fast_food,fast_food,NA,fast_food,Subway,Bank Street,2056,NA,NA,-75.6605647,45.3647688
5504236498,Subway,fast_food,fast_food,NA,fast_food,Subway,Aviation Parkway,801,NA,NA,-75.6280067,45.4393554
5504236500,Subway,fast_food,fast_food,NA,fast_food,Subway,Colonel By Drive,1125,NA,NA,-75.6934163,45.3861242
5504236501,Subway,fast_food,fast_food,NA,fast_food,Subway,Colonel By Drive,1125,NA,NA,-75.6975185,45.3833907
5504236503,Subway,fast_food,fast_food,NA,fast_food,Subway,Queen Street,320,NA,NA,-75.7041811,45.419438
5504236505,Subway,fast_food,fast_food,NA,fast_food,Subway,Laurier Avenue West,407,NA,NA,-75.702307,45.4178349
5504236506,Subway,fast_food,fast_food,NA,fast_food,Subway,Sparks Street,240,NA,NA,-75.701899,45.420423
5506692108,Tim Hortons,fast_food,cafe,NA,cafe,Tim Hortons,Prince Of Wales Drive,2162,NA,NA,-75.7018202,45.3333194
5512722886,Divisoria Market 2.0,convenience,convenience,convenience,NA,NA,Carling Avenue,1743,NA,NA,-75.7527152,45.3782255
5519526864,Pizza 9,fast_food,fast_food,NA,fast_food,NA,NA,NA,NA,NA,-75.7120577,45.4349888
5520981726,Starbucks,fast_food,cafe,NA,cafe,Starbucks,MacKay Street,409,NA,NA,-75.6773738,45.4393087
5521529911,Mr. Mic,restaurant,restaurant,NA,restaurant,NA,Merivale Road,956,NA,NA,-75.7334597,45.3815884
5521529912,Jack's Deli & Dessert,specialty,deli,deli,NA,NA,Merivale Road,956,NA,NA,-75.7334268,45.3815385
5528478945,Wild Wing,restaurant,restaurant,NA,restaurant,Wild Wing,NA,NA,NA,NA,-75.7026015,45.3687794
5538205921,Misto Find Food Shop & Eatery,fast_food,fast_food,NA,fast_food,NA,Carling Avenue,1387,NA,NA,-75.7394928,45.386375
5541426830,Seoul Mart,convenience,convenience,convenience,NA,NA,Pretoria Avenue,22,NA,NA,-75.685284,45.4102893
5541444230,Olga's Deli,fast_food,fast_food,NA,fast_food,NA,Bank Street,588,NA,NA,-75.6912624,45.4077784
5543403442,Tim Hortons,fast_food,cafe,NA,cafe,Tim Hortons,Aviation Parkway,801,NA,NA,-75.6261116,45.4403687
5544006450,Seaway Store,convenience,convenience,convenience,NA,NA,NA,NA,NA,NA,-75.6102423,45.4186597
5554845552,Mimi's In Manotick,fast_food,cafe,NA,cafe,NA,Bridge Street,1088,NA,K4M 1H3,-75.6819607,45.2292623
5556769034,Kernels Popcorn,fast_food,fast_food,NA,fast_food,Kernels Popcorn,Place-d'Orléans Drive,110,NA,NA,-75.5168072,45.4780965
5584426818,Golden Crust,fast_food,fast_food,NA,fast_food,NA,Montréal Road,1730,NA,NA,-75.6101894,45.4456318
5585459044,Vietnamese Kitchen,restaurant,restaurant,NA,restaurant,NA,Bank Street,1098,NA,NA,-75.6834119,45.3939888
5586080103,Thai Flame,restaurant,restaurant,NA,restaurant,NA,Robertson Road,1902,NA,K2H 5B8,-75.8217265,45.3261901
5589247245,Tutti Frutti,restaurant,restaurant,NA,restaurant,NA,NA,NA,NA,NA,-75.8081371,45.4142954
5594420122,Bistro Manchester,restaurant,pub,NA,pub,NA,Route 105,474,NA,J9B1L2,-75.7832709,45.5044407
5597089089,Domino's,fast_food,fast_food,NA,fast_food,Domino's,Bank Street,464,NA,NA,-75.6933814,45.4113054
5597089090,Seven Convenience,convenience,convenience,convenience,NA,NA,Elgin Street,475,NA,NA,-75.6854032,45.4127458
5599225824,Thanjai,restaurant,restaurant,NA,restaurant,NA,Third Avenue,108,NA,NA,-75.6878282,45.4030545
5599372836,Tim Hortons,fast_food,cafe,NA,cafe,Tim Hortons,Baseline Road,1980,NA,NA,-75.7594014,45.3514077
5602498622,Darcy's,restaurant,pub,NA,pub,NA,Kirkwood Avenue,675,NA,NA,-75.7402289,45.3853517
5606069125,Grab N' Eat,fast_food,fast_food,NA,fast_food,NA,Carling Avenue,2916,NA,NA,-75.8009085,45.3565614
5606069126,MF Food Mart,convenience,convenience,convenience,NA,NA,Carling Avenue,2914,NA,NA,-75.8008334,45.3565888
5614137260,Starbucks,fast_food,cafe,NA,cafe,Starbucks,Colonel By Drive,1125,NA,NA,-75.6974168,45.3871072
5616186716,Big Joe's Convenience,convenience,convenience,convenience,NA,NA,Baseline Road,2529,NA,NA,-75.7854027,45.3424069
5616186717,Milano Pizzeria,fast_food,fast_food,NA,fast_food,NA,Baseline Road,2529,NA,NA,-75.7855287,45.3423683
5622497589,Bakers,restaurant,restaurant,NA,restaurant,NA,Colonel By Drive,1125,NA,NA,-75.6980699,45.3834479
5622497590,Rooster's Coffeehouse,fast_food,cafe,NA,cafe,NA,NA,NA,NA,NA,-75.6978661,45.3831012
5622497591,Booster Juice,fast_food,fast_food,NA,fast_food,Booster Juice,Colonel By Drive,1125,NA,NA,-75.698063200000007,45.3833339
5622497592,Starbucks,fast_food,cafe,NA,cafe,Starbucks,Colonel By Drive,1125,NA,NA,-75.6981631,45.383023
5622497593,The Kitchen Exchange,fast_food,fast_food,NA,fast_food,NA,Colonel By Drive,1125,NA,NA,-75.6975281,45.3833128
5622497594,The Market,fast_food,fast_food,NA,fast_food,NA,Colonel By Drive,1125,NA,NA,-75.6975533,45.3833288
5622497595,The Greens,fast_food,fast_food,NA,fast_food,NA,Colonel By Drive,1125,NA,NA,-75.6975221,45.3832602
5622497596,Spring Rolls Go,fast_food,fast_food,NA,fast_food,NA,Colonel By Drive,1125,NA,NA,-75.697571,45.3832788
5622497597,La Cocina,fast_food,fast_food,NA,fast_food,NA,Colonel By Drive,1125,NA,NA,-75.6976005,45.383308
5622497598,Colonel By Chicken,fast_food,fast_food,NA,fast_food,NA,Colonel By Drive,1125,NA,NA,-75.6976569,45.3833362
5622497599,Burger 101,fast_food,fast_food,NA,fast_food,NA,Colonel By Drive,1125,NA,NA,-75.6976381,45.3833852
5622497600,Bento Sushi,fast_food,fast_food,NA,fast_food,NA,Colonel By Drive,1125,NA,NA,-75.6974671,45.3832717
5622497602,The Food Court,fast_food,food_court,NA,food_court,NA,Colonel By Drive,1125,NA,NA,-75.6975563,45.3833716
5622497603,Mike's Place,restaurant,pub,NA,pub,NA,Colonel By Drive,1125,NA,NA,-75.6978996,45.3835129
5622497606,Henry's,convenience,convenience,convenience,NA,NA,Colonel By Drive,1125,NA,NA,-75.6981182,45.3834789
5622637384,the caf,restaurant,restaurant,NA,restaurant,NA,Colonel By Drive,1125,NA,NA,-75.6975576,45.3871029
5622637386,Pizza Pizza,fast_food,fast_food,NA,fast_food,Pizza Pizza,Colonel By Drive,1125,NA,NA,-75.697052,45.3871331
5622637387,La Cocina,fast_food,fast_food,NA,fast_food,NA,Colonel By Drive,1125,NA,NA,-75.6971526,45.387135
5622637388,Il Forno Tuscano,fast_food,fast_food,NA,fast_food,NA,Colonel By Drive,1125,NA,NA,-75.6990168,45.3808605
5622637389,The Greens,fast_food,fast_food,NA,fast_food,NA,Colonel By Drive,1125,NA,NA,-75.6989289,45.3808855
5622637390,Grill Works,fast_food,fast_food,NA,fast_food,NA,Colonel By Drive,1125,NA,NA,-75.6989678,45.3809015
5622637391,Pizza Pizza,fast_food,fast_food,NA,fast_food,Pizza Pizza,Colonel By Drive,1125,NA,NA,-75.69901,45.3808907
5622637392,Loeb Cafe,fast_food,food_court,NA,food_court,NA,Colonel By Drive,1125,NA,NA,-75.6989738,45.3808735
5622637393,The Bent Coin,fast_food,fast_food,NA,fast_food,NA,Colonel By Drive,1125,NA,NA,-75.6942813,45.3832491
5629499466,Delicious Sichuan Cuisine,restaurant,restaurant,NA,restaurant,NA,Prince Of Wales Drive,1430,NA,NA,-75.7024191,45.3685949
5629538329,Tim Hortons,fast_food,cafe,NA,cafe,Tim Hortons,Bronson Avenue,655,NA,NA,-75.7007508,45.4034586
5631157087,Presse Café,fast_food,cafe,NA,cafe,NA,Queen Street,181,NA,K1P 1K9,-75.6999585,45.4210513
5631157088,Mulligans Golf Bar,restaurant,restaurant,NA,restaurant,NA,Queen Street,201,NA,NA,-75.7004001,45.4208549
5631157090,Friends Coffee,fast_food,cafe,NA,cafe,NA,Queen Street,224,NA,NA,-75.7010371,45.4203169
5631157091,Rice & Roll Sushi,restaurant,restaurant,NA,restaurant,NA,NA,NA,NA,NA,-75.7016835,45.4200481
5631157092,Red Pepper Thai-Viet,restaurant,restaurant,NA,restaurant,NA,Queen Street,246,NA,NA,-75.7017784,45.4200131
5631157093,Spin Kitchen & Bar,restaurant,restaurant,NA,restaurant,NA,Kent Street,100,NA,NA,-75.703313,45.4196871
5631415369,Ariana Kabab House,restaurant,restaurant,NA,restaurant,NA,Rideau Street,426,NA,NA,-75.6812358,45.430493
5631415376,1 For 1 Pizza,fast_food,fast_food,NA,fast_food,NA,Rideau Street,195,NA,NA,-75.6888733,45.4276291
5631506334,Cadman's Montreal Bagels,fast_food,fast_food,NA,fast_food,NA,Montréal Road,150,NA,NA,-75.6649379,45.4344053
5631506335,Circle K,convenience,convenience,convenience,NA,Circle K,Montréal Road,120,NA,NA,-75.666039,45.4340566
5635222932,Wrap City,fast_food,fast_food,NA,fast_food,NA,Bronson Avenue,462 ½,NA,NA,-75.7038519,45.4079092
5635792581,Danas Indian Cuisine,restaurant,restaurant,NA,restaurant,NA,Bank Street,1589,NA,NA,-75.6673681,45.3788455
5636351045,Greek to Go,restaurant,restaurant,NA,restaurant,NA,McArthur Avenue,425,NA,NA,-75.647118,45.4325161
5636351047,Arta Coffee House,restaurant,restaurant,NA,restaurant,NA,McArthur Avenue,425,NA,NA,-75.6468671,45.4325372
5636351048,Stacked,restaurant,restaurant,NA,restaurant,NA,McArthur Avenue,425,NA,NA,-75.6467845,45.432546
5640038598,Queensway Carleton Cafeteria,fast_food,food_court,NA,food_court,NA,NA,NA,NA,NA,-75.8078997,45.3345789
5640038599,Tim Hortons,fast_food,cafe,NA,cafe,Tim Hortons,Baseline Road,3045,NA,NA,-75.8070011,45.334939
5640336089,Boston Pizza,restaurant,restaurant,NA,restaurant,Boston Pizza,Promenade du Portage,179,Gatineau,J8X 2K5,-75.7150607,45.4268666
5645816802,Tim Hortons,fast_food,cafe,NA,cafe,Tim Hortons,Airport Parkway Private,1000,NA,NA,-75.6672788,45.3218791
5654095945,Lunergans Pub & Eatery,restaurant,pub,NA,pub,NA,Montréal Road,1661,NA,NA,-75.6132089,45.4468762
5657025548,Lee Ga,restaurant,restaurant,NA,restaurant,NA,Robertson Road,1902,NA,NA,-75.8219367,45.3261031
5664638039,Tim Hortons,fast_food,cafe,NA,cafe,Tim Hortons,Montréal Road,2075,NA,NA,-75.5938912,45.4480389
5664722304,Presse Cafe,fast_food,cafe,NA,cafe,NA,Blair Towers Place,1420,NA,NA,-75.605354,45.4346594
5667233867,Super Food Market,convenience,convenience,convenience,NA,NA,Montréal Road,217,NA,NA,-75.6629832,45.4356779
5667233869,Bobby's Table,restaurant,restaurant,NA,restaurant,NA,Montréal Road,255,Vanier,K1L 6C4,-75.6610865,45.4364191
5667233875,Kabul Food Market,convenience,convenience,convenience,NA,NA,Montréal Road,355,NA,NA,-75.6549017,45.4387605
5667282243,Aztec Tacos,fast_food,fast_food,NA,fast_food,NA,Montréal Road,77,NA,NA,-75.6677215,45.4338324
5667282245,Pho La Express,restaurant,restaurant,NA,restaurant,NA,Montréal Road,79,NA,NA,-75.6676595,45.4338597
5667282247,La Villa Latina,restaurant,restaurant,NA,restaurant,NA,Montréal Road,85,NA,NA,-75.6673344,45.4339833
5667282252,Bukhari Restaurant,restaurant,restaurant,NA,restaurant,NA,Montréal Road,92,NA,NA,-75.6670409,45.4338465
5667282253,Lorenzo's Pizzeria,fast_food,fast_food,NA,fast_food,NA,Montréal Road,94,NA,NA,-75.6669407,45.4338852
5667366792,Fontenelle,restaurant,restaurant,NA,restaurant,NA,Montréal Road,55,NA,NA,-75.6682907,45.4336223
5667458687,MuGoongHwa Garden,restaurant,restaurant,NA,restaurant,NA,Rideau Street,376,NA,NA,-75.6828947,45.4297778
5667458688,RamaKrishna Indian Restaurant,restaurant,restaurant,NA,restaurant,NA,Rideau Street,417,NA,NA,-75.6816085,45.4306559
5667458691,Habesha Restaurant,restaurant,restaurant,NA,restaurant,NA,Rideau Street,574,NA,NA,-75.6764634,45.4324845
5667588807,Cafe Dekcuf,restaurant,bar,NA,bar,NA,Rideau Street,221,NA,NA,-75.6881164,45.4279215
5667880280,Bangkok Thai Garden,restaurant,restaurant,NA,restaurant,NA,Dalhousie Street,370,NA,NA,-75.6902206,45.4275081
5667880282,Chatime,fast_food,cafe,NA,cafe,Chatime,Dalhousie Street,375,NA,NA,-75.689843,45.4276014
5667920321,Bytown Nuthouse,specialty,deli,deli,NA,NA,NA,NA,NA,NA,-75.6926443,45.4283733
5667920325,Amore Gelato,fast_food,fast_food,NA,fast_food,NA,William Street,71,NA,NA,-75.6913052,45.4269042
5667959434,Sharetea,fast_food,fast_food,NA,fast_food,NA,Dalhousie Street,399,NA,NA,-75.6893365,45.4269397
5667959437,Smoke's Poutinerie,fast_food,fast_food,NA,fast_food,Smoke's Poutinerie,Dalhousie Street,407,NA,NA,-75.6892042,45.4268158
5668006563,Palermo Express,fast_food,fast_food,NA,fast_food,NA,Sparks Street,143,NA,NA,-75.6987962,45.4223811
5668006570,Tim Hortons,fast_food,cafe,NA,cafe,Tim Hortons,Sparks Street,200,NA,NA,-75.7007385,45.4212903
5668153226,240 Sparks Food Court,fast_food,food_court,NA,food_court,NA,Sparks Street,240,NA,NA,-75.7018276,45.4205068
5668153227,Valentina,fast_food,fast_food,NA,fast_food,NA,Sparks Street,240,NA,NA,-75.7018168,45.4204584
5668153228,Shawarma Royale,fast_food,fast_food,NA,fast_food,NA,Sparks Street,240,NA,NA,-75.7017652,45.4204795
5668153229,Asian Gourmet,fast_food,fast_food,NA,fast_food,NA,Sparks Street,240,NA,NA,-75.7016928,45.4205092
5668153230,Jimmy the Greek,fast_food,fast_food,NA,fast_food,Jimmy the Greek,Sparks Street,240,NA,NA,-75.7016366,45.4205319
5668153231,Manhattan's,fast_food,fast_food,NA,fast_food,NA,Sparks Street,240,NA,NA,-75.7015803,45.420553
5668153232,Teriyaki Experience,fast_food,fast_food,NA,fast_food,Teriyaki Experience,Sparks Street,240,NA,NA,-75.7015187,45.4205774
5668153233,Marcello’s,fast_food,fast_food,NA,fast_food,NA,Sparks Street,240,NA,NA,-75.7015041,45.4206298
5668172184,Station Express,fast_food,cafe,NA,cafe,NA,Queen Street,320,NA,NA,-75.7040029,45.4195196
5668172185,Corner Kitchen,fast_food,fast_food,NA,fast_food,NA,Queen Street,320,NA,NA,-75.7045252,45.4194525
5668172186,Manhattan's,fast_food,fast_food,NA,fast_food,NA,Queen Street,320,NA,NA,-75.7046161,45.419418
5668172187,Claypot Asian Cuisine,fast_food,fast_food,NA,fast_food,NA,Queen Street,320,NA,NA,-75.7049159,45.4193325
5668172188,Place de Ville Food Court,fast_food,food_court,NA,food_court,NA,Queen Street,320,NA,NA,-75.7046841,45.4193549
5668279488,Orchid Sushi,restaurant,restaurant,NA,restaurant,NA,Laurier Avenue West,445,NA,NA,-75.7036007,45.4168011
5668279489,Madisons,restaurant,restaurant,NA,restaurant,NA,Lyon Street North,189,NA,NA,-75.7031766,45.4170403
5668279490,Laurier Coffee & Bakery,fast_food,cafe,NA,cafe,NA,Laurier Avenue West,407,NA,NA,-75.7028292,45.4174514
5668279492,Minto Place Food Court,fast_food,food_court,NA,food_court,NA,Laurier Avenue West,407,NA,NA,-75.7024519,45.4176473
5668279494,Go For Sushi,fast_food,fast_food,NA,fast_food,NA,Laurier Avenue West,407,NA,NA,-75.7024,45.4179933
5668279495,Treats,fast_food,fast_food,NA,fast_food,NA,Laurier Avenue West,407,NA,NA,-75.7025913,45.4176718
5668279496,El Toro Pizza,fast_food,fast_food,NA,fast_food,NA,Laurier Avenue West,407,NA,NA,-75.7024974,45.4176995
5668279497,Manhattan's,fast_food,fast_food,NA,fast_food,NA,Laurier Avenue West,407,NA,NA,-75.7024037,45.4177338
5668279500,Slater Street Market,convenience,convenience,convenience,NA,NA,Laurier Avenue West,427,NA,NA,-75.7032403,45.4176521
5668279501,Marcello's,fast_food,fast_food,NA,fast_food,NA,Laurier Avenue West,407,NA,NA,-75.7023708,45.4176203
5668279502,Shawarma Andalos,fast_food,fast_food,NA,fast_food,NA,Laurier Avenue West,407,NA,NA,-75.7024951,45.4175502
5668279503,Manchu Wok,fast_food,fast_food,NA,fast_food,Manchu Wok,Laurier Avenue West,407,NA,NA,-75.7026638,45.4174959
5670777822,The Original Joe’s Pizza and Subs,fast_food,fast_food,NA,fast_food,NA,Merivale Road,1482,NA,K2E 6Z5,-75.7359658,45.3600324
5672984193,Pop's Paninis,fast_food,fast_food,NA,fast_food,NA,Carling Avenue,2255,NA,NA,-75.7745115,45.3687192
5674009495,Sushi Shop,fast_food,fast_food,NA,fast_food,Sushi Shop,Bank Street,827,NA,NA,-75.6877401,45.4021719
5674062432,Craft Beer Market,restaurant,pub,NA,pub,NA,Bank Street,975,NA,K1S 3W7,-75.6853227,45.3985357
5676031676,Mary's Restaurant,restaurant,restaurant,NA,restaurant,NA,St. Lawrence Street,513,Winchester,K0C 2K0,-75.3531374,45.0923022
5676165158,Oat Couture,fast_food,cafe,NA,cafe,NA,Bank Street,1154,NA,NA,-75.6827566,45.3929707
5676165172,Panago,fast_food,fast_food,NA,fast_food,Panago,Bank Street,1069,NA,NA,-75.6835441,45.394773
5676880036,La Fromentine,restaurant,restaurant,NA,restaurant,NA,Bank Street,1202,NA,NA,-75.6813135,45.3915983
5676880037,Table Sodam,restaurant,restaurant,NA,restaurant,NA,Bank Street,1200,NA,NA,-75.6813819,45.3916412
5676880046,Kung Fu Tea,fast_food,cafe,NA,cafe,Kung Fu Tea,Bank Street,1167,NA,NA,-75.6819271,45.3925011
5680428543,Restaurant International,restaurant,restaurant,NA,restaurant,NA,Woodroffe Avenue,1385,NA,NA,-75.7571258,45.3498681
5680804053,Domestic Foods,convenience,convenience,convenience,NA,NA,Gladstone Avenue,595,NA,K1R 5P2,-75.7010961,45.4091686
5680804054,Ottawa Kabab,fast_food,fast_food,NA,fast_food,NA,Gladstone Avenue,577,NA,NA,-75.7009365,45.4094309
5680804055,Cafe Dijla,fast_food,cafe,NA,cafe,NA,Gladstone Avenue,575,NA,NA,-75.7007253,45.4094826
5680804077,Hanabi Japanese Cuisine,restaurant,restaurant,NA,restaurant,NA,Bank Street,434,NA,NA,-75.6938168,45.412206
5689063818,Hidden Taste,restaurant,restaurant,NA,restaurant,NA,St. Joseph Boulevard,2807,NA,NA,-75.5204584,45.4735741
5689063820,Lunchbox,fast_food,fast_food,NA,fast_food,NA,St. Joseph Boulevard,2817,NA,NA,-75.5202623,45.4736717
5689366233,Al Basha,convenience,convenience,convenience,NA,NA,St. Joseph Boulevard,2434,NA,NA,-75.5277792,45.4690445
5689366234,T'Basil,restaurant,restaurant,NA,restaurant,NA,St. Joseph Boulevard,2440,NA,NA,-75.5276853,45.4690916
5689366238,Fritomania,fast_food,fast_food,NA,fast_food,NA,NA,NA,NA,NA,-75.5276491,45.4696103
5691211919,Juluca's Bistro Cafe,restaurant,restaurant,NA,restaurant,NA,Longfields Drive,613,NA,NA,-75.7448738,45.2843094
5692990021,Second Cup,fast_food,cafe,NA,cafe,Second Cup,Smyth Road,501,NA,NA,-75.6477721,45.4013018
5692990022,La Boutique,grocery,general,general,NA,NA,Smyth Road,501,NA,NA,-75.6478831,45.4013871
5692990023,Café 501,fast_food,cafe,NA,cafe,NA,Smyth Road,501,NA,NA,-75.6481668,45.4014291
5692997384,Tim Hortons,fast_food,cafe,NA,cafe,Tim Hortons,Smyth Road,501,NA,NA,-75.6460898,45.4021965
5693066258,Oasis,fast_food,cafe,NA,cafe,NA,Smyth Road,401,NA,NA,-75.6513933,45.4010196
5693066259,Rainbow Cafe,fast_food,food_court,NA,food_court,NA,Smyth Road,401,NA,NA,-75.6519475,45.4013137
5697750380,Springroll House Café,restaurant,restaurant,NA,restaurant,NA,Wellington Street West,1093,NA,NA,-75.7256843,45.4029777
5699786528,M&J Tropical,convenience,convenience,convenience,NA,NA,Clyde Avenue,1383,NA,NA,-75.7378283,45.3598258
5699786529,African Grill,fast_food,fast_food,NA,fast_food,NA,Clyde Avenue,1383,NA,NA,-75.738079,45.3597673
5699786530,La Noodle,restaurant,restaurant,NA,restaurant,NA,Clyde Avenue,1383,NA,NA,-75.7381743,45.3597334
5699786531,Princess Shawarma,fast_food,fast_food,NA,fast_food,NA,Clyde Avenue,1383,NA,NA,-75.7383178,45.3596985
5700725718,Sunmax Pizza,fast_food,fast_food,NA,fast_food,NA,Meadowlands Drive East,1119,NA,NA,-75.7121448,45.3628656
5700971529,Taters,fast_food,fast_food,NA,fast_food,NA,Eagleson Road,660,NA,NA,-75.8694363,45.2874274
5705789995,Jade Yi's Kitchen,restaurant,restaurant,NA,restaurant,NA,Teron Road,1027,NA,NA,-75.9002155,45.3304382
5707431594,Erling's Variety,restaurant,restaurant,NA,restaurant,NA,Strathcona Avenue,225,NA,NA,-75.690482,45.4075991
5709610257,Tavern on the Falls,fast_food,cafe,NA,cafe,NA,John Street,1,NA,NA,-75.6959702,45.4420325
5716085115,Lexington Smokehouse & Bar,restaurant,restaurant,NA,restaurant,NA,Richmond Road,344,NA,K1Z 5C6,-75.754087,45.3918615
5720669276,Karara The Indian Takeout,fast_food,fast_food,NA,fast_food,NA,Richmond Road,356,NA,NA,-75.7545613,45.3916365
5720726899,MHK Sushi,fast_food,fast_food,NA,fast_food,NA,Richmond Road,283,NA,NA,-75.7516471,45.3932375
5720726914,Happy Goat Coffee Company,fast_food,cafe,NA,cafe,NA,Richmond Road,307,NA,NA,-75.7524152,45.3928921
